,Name,A1,A2,B,X1,X2,X3,X4
1177,LiRbCoI2FCl,Li,Rb,Co,F,Cl,I,I
1178,LiRbCoCl2FBr,Li,Rb,Co,F,Br,Cl,Cl
1179,LiRbCoI2FBr,Li,Rb,Co,F,Br,I,I
1180,LiRbCoCl2FI,Li,Rb,Co,F,I,Cl,Cl
1181,LiRbCoBr2FI,Li,Rb,Co,F,I,Br,Br
1182,LiRbCoBr2ClF,Li,Rb,Co,Cl,F,Br,Br
1183,LiRbCoI2ClF,Li,Rb,Co,Cl,F,I,I
1184,LiRbCoF2ClBr,Li,Rb,Co,Cl,Br,F,F
1185,LiRbCoI2ClBr,Li,Rb,Co,Cl,Br,I,I
1186,LiRbCoF2ClI,Li,Rb,Co,Cl,I,F,F
1187,LiRbCoBr2ClI,Li,Rb,Co,Cl,I,Br,Br
1188,LiRbCoCl2BrF,Li,Rb,Co,Br,F,Cl,Cl
1189,LiRbCoI2BrF,Li,Rb,Co,Br,F,I,I
1190,LiRbCoF2BrCl,Li,Rb,Co,Br,Cl,F,F
1191,LiRbCoI2BrCl,Li,Rb,Co,Br,Cl,I,I
1192,LiRbCoF2BrI,Li,Rb,Co,Br,I,F,F
1193,LiRbCoCl2BrI,Li,Rb,Co,Br,I,Cl,Cl
1194,LiRbCoCl2IF,Li,Rb,Co,I,F,Cl,Cl
1195,LiRbCoBr2IF,Li,Rb,Co,I,F,Br,Br
1196,LiRbCoF2ICl,Li,Rb,Co,I,Cl,F,F
1197,LiRbCoBr2ICl,Li,Rb,Co,I,Cl,Br,Br
1198,LiRbCoF2IBr,Li,Rb,Co,I,Br,F,F
1199,LiRbCoCl2IBr,Li,Rb,Co,I,Br,Cl,Cl
1200,LiRbCrBr2FCl,Li,Rb,Cr,F,Cl,Br,Br
1201,LiRbCrI2FCl,Li,Rb,Cr,F,Cl,I,I
1202,LiRbCrCl2FBr,Li,Rb,Cr,F,Br,Cl,Cl
1203,LiRbCrI2FBr,Li,Rb,Cr,F,Br,I,I
1204,LiRbCrCl2FI,Li,Rb,Cr,F,I,Cl,Cl
1205,LiRbCrBr2FI,Li,Rb,Cr,F,I,Br,Br
1206,LiRbCrBr2ClF,Li,Rb,Cr,Cl,F,Br,Br
1207,LiRbCrI2ClF,Li,Rb,Cr,Cl,F,I,I
1208,LiRbCrF2ClBr,Li,Rb,Cr,Cl,Br,F,F
1209,LiRbCrI2ClBr,Li,Rb,Cr,Cl,Br,I,I
1210,LiRbCrF2ClI,Li,Rb,Cr,Cl,I,F,F
1211,LiRbCrBr2ClI,Li,Rb,Cr,Cl,I,Br,Br
1212,LiRbCrCl2BrF,Li,Rb,Cr,Br,F,Cl,Cl
1213,LiRbCrI2BrF,Li,Rb,Cr,Br,F,I,I
1214,LiRbCrF2BrCl,Li,Rb,Cr,Br,Cl,F,F
1215,LiRbCrI2BrCl,Li,Rb,Cr,Br,Cl,I,I
1216,LiRbCrF2BrI,Li,Rb,Cr,Br,I,F,F
1217,LiRbCrCl2BrI,Li,Rb,Cr,Br,I,Cl,Cl
1218,LiRbCrCl2IF,Li,Rb,Cr,I,F,Cl,Cl
1219,LiRbCrBr2IF,Li,Rb,Cr,I,F,Br,Br
1220,LiRbCrF2ICl,Li,Rb,Cr,I,Cl,F,F
1221,LiRbCrBr2ICl,Li,Rb,Cr,I,Cl,Br,Br
1222,LiRbCrF2IBr,Li,Rb,Cr,I,Br,F,F
1223,LiRbCrCl2IBr,Li,Rb,Cr,I,Br,Cl,Cl
1224,LiRbCuBr2FCl,Li,Rb,Cu,F,Cl,Br,Br
1225,LiRbCuI2FCl,Li,Rb,Cu,F,Cl,I,I
1226,LiRbCuCl2FBr,Li,Rb,Cu,F,Br,Cl,Cl
1227,LiRbCuI2FBr,Li,Rb,Cu,F,Br,I,I
1228,LiRbCuCl2FI,Li,Rb,Cu,F,I,Cl,Cl
1229,LiRbCuBr2FI,Li,Rb,Cu,F,I,Br,Br
1230,LiRbCuBr2ClF,Li,Rb,Cu,Cl,F,Br,Br
1231,LiRbCuI2ClF,Li,Rb,Cu,Cl,F,I,I
1232,LiRbCuF2ClBr,Li,Rb,Cu,Cl,Br,F,F
1233,LiRbCuI2ClBr,Li,Rb,Cu,Cl,Br,I,I
1234,LiRbCuF2ClI,Li,Rb,Cu,Cl,I,F,F
1235,LiRbCuBr2ClI,Li,Rb,Cu,Cl,I,Br,Br
1236,LiRbCuCl2BrF,Li,Rb,Cu,Br,F,Cl,Cl
1237,LiRbCuI2BrF,Li,Rb,Cu,Br,F,I,I
1238,LiRbCuF2BrCl,Li,Rb,Cu,Br,Cl,F,F
1239,LiRbCuI2BrCl,Li,Rb,Cu,Br,Cl,I,I
1240,LiRbCuF2BrI,Li,Rb,Cu,Br,I,F,F
1241,LiRbCuCl2BrI,Li,Rb,Cu,Br,I,Cl,Cl
1242,LiRbCuCl2IF,Li,Rb,Cu,I,F,Cl,Cl
1243,LiRbCuBr2IF,Li,Rb,Cu,I,F,Br,Br
1244,LiRbCuF2ICl,Li,Rb,Cu,I,Cl,F,F
1245,LiRbCuBr2ICl,Li,Rb,Cu,I,Cl,Br,Br
1246,LiRbCuF2IBr,Li,Rb,Cu,I,Br,F,F
1247,LiRbCuCl2IBr,Li,Rb,Cu,I,Br,Cl,Cl
1248,LiRbFeBr2FCl,Li,Rb,Fe,F,Cl,Br,Br
1249,LiRbFeI2FCl,Li,Rb,Fe,F,Cl,I,I
1250,LiRbFeCl2FBr,Li,Rb,Fe,F,Br,Cl,Cl
1251,LiRbFeI2FBr,Li,Rb,Fe,F,Br,I,I
1252,LiRbFeCl2FI,Li,Rb,Fe,F,I,Cl,Cl
1253,LiRbFeBr2FI,Li,Rb,Fe,F,I,Br,Br
1254,LiRbFeBr2ClF,Li,Rb,Fe,Cl,F,Br,Br
1255,LiRbFeI2ClF,Li,Rb,Fe,Cl,F,I,I
